song_id,user_id,car,gym,happy,night,relax,running,sad,summer,work,workout,title,artist,spotify_track_id,spotify_artist_id,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,release_date
452825412,38208,1,0,0,0,0,0,0,0,0,0,Normal,Sasha Alex Sloan,64sp7I8wf70B7OLOpih6XJ,64sp7I8wf70B7OLOpih6XJ,False,0.749,0.419,5.0,-9.41,1.0,0.0719,0.528,7.85e-06,0.113,0.279,120.166,192200.0,,
130853672,34468,0,0,0,0,1,0,0,0,0,0,How I Feel ,Cherokee,5L60zp4HD6hFmX1o3XqDol,5L60zp4HD6hFmX1o3XqDol,True,0.605,0.469,7.0,-8.708,0.0,0.571,0.197,0.0,0.0749,0.811,78.357,203941.0,,
458531692,25440,0,0,1,0,0,0,0,0,0,0,We Are...,Noah Cyrus,7LpFbKbjfB2vuKx59Lgtdq,7LpFbKbjfB2vuKx59Lgtdq,True,0.527,0.696,8.0,-6.357,1.0,0.219,0.0133,0.0,0.592,0.368,185.746,198413.0,,
759179252,24650,0,0,0,0,1,0,0,0,0,0,Fractal,Tinlicker,5K5CvZolPrlzOIvo080rAI,5K5CvZolPrlzOIvo080rAI,False,0.535,0.883,7.0,-8.089,0.0,0.031,0.0144,0.853,0.127,0.0358,122.999,317455.0,,
66730178,6614,0,0,0,0,0,0,0,1,0,0,Freedom,Naâman,0cVN3b0652BtITQiVmA6zA,0cVN3b0652BtITQiVmA6zA,False,0.787,0.764,10.0,-6.779,1.0,0.0786,0.282,0.0,0.0634,0.662,109.724,185369.0,,
92720054,44448,0,0,0,0,0,0,0,0,1,0,Rock and Roll Ain't Noise Pollution,AC/DC,6J17MkMmuzBiIOjRH6MOBZ,6J17MkMmuzBiIOjRH6MOBZ,False,0.576,0.659,9.0,-5.617,1.0,0.0383,0.041,0.0,0.0587,0.717,94.853,266040.0,,
3750982,42951,0,0,0,0,0,0,1,0,0,0,"Right On, Right On",Silicone Soul,7IgdR2NdeHAbG1yVGEGlRC,7IgdR2NdeHAbG1yVGEGlRC,False,0.661,0.667,11.0,-8.592,1.0,0.0388,0.0226,0.928,0.116,0.824,125.023,447360.0,,
353213411,13055,0,0,1,0,0,0,0,0,0,0,No Vacancy,OneRepublic,4QeoDcR16IHpmmgFGQDrCp,4QeoDcR16IHpmmgFGQDrCp,False,0.72,0.727,5.0,-3.882,1.0,0.0489,0.0556,0.0,0.138,0.481,99.994,223190.0,,
624616112,35231,0,1,0,0,0,0,0,0,0,0,Rush,Brohug,3T1DGtJP0kEshTKUkUt3V0,3T1DGtJP0kEshTKUkUt3V0,False,0.678,0.915,2.0,-4.34,1.0,0.0309,0.0012,0.292,0.0823,0.119,124.962,184368.0,,
14214930,40288,0,0,0,0,0,0,0,0,0,1,Somebody Else's Guy,Jocelyn Brown,6xEg0lNce24BEPjCjqy5JB,6xEg0lNce24BEPjCjqy5JB,False,0.745,0.728,6.0,-9.843,1.0,0.0574,0.00353,0.0011,0.099,0.623,103.015,386027.0,,
141454617,59834,0,0,0,0,0,0,0,0,1,0,This Land Is Your Land,Eric Bibb,2dXQyQ1v4IQntnv5EzPMzk,2dXQyQ1v4IQntnv5EzPMzk,False,0.66,0.307,11.0,-10.175,1.0,0.0519,0.851,1.63e-05,0.138,0.691,75.376,197000.0,,
835295992,57941,0,0,0,0,0,0,0,0,1,0,Psycho,Red Velvet,3CYH422oy1cZNoo0GTG1TK,3CYH422oy1cZNoo0GTG1TK,False,0.664,0.666,8.0,-2.203,1.0,0.0446,0.193,0.0,0.0854,0.405,139.987,210560.0,,
694053262,31113,0,0,0,0,0,0,0,0,1,0,Blue Veins,The Raconteurs,2IrV3JHCqmkNQfc1QM4zfd,2IrV3JHCqmkNQfc1QM4zfd,False,0.373,0.434,4.0,-9.361,0.0,0.0449,0.193,0.00554,0.134,0.0793,130.702,232493.0,,
814506242,12957,0,0,0,0,0,1,0,0,0,0,No Good,Ally Brooke,7j2jFc1LlQLNPRwbjrgXuv,7j2jFc1LlQLNPRwbjrgXuv,False,0.684,0.773,11.0,-4.589,0.0,0.0405,0.161,0.0,0.124,0.689,119.99,191091.0,,
2958765,37822,0,0,0,0,0,0,0,0,0,1,Pitbull,Booba,1efBNlkIwBbccMBXHoJBZN,1efBNlkIwBbccMBXHoJBZN,True,0.787,0.964,11.0,-4.816,0.0,0.39,0.289,9.32e-06,0.0625,0.594,177.972,229707.0,,
73064045,24656,0,0,0,0,0,0,1,0,0,0,Bravado,Lorde,1vbnYODenOFCFWxYNRYw1N,1vbnYODenOFCFWxYNRYw1N,False,0.603,0.529,7.0,-10.323,1.0,0.0482,0.572,0.0321,0.167,0.0394,87.967,221409.0,,
65724608,42161,0,0,0,0,0,0,0,0,1,0,Let Me Clear My Throat ,DJ Kool,7k3sn5TIQ3qRVJ8FPTG9kx,7k3sn5TIQ3qRVJ8FPTG9kx,False,0.697,0.901,7.0,-7.154,1.0,0.259,0.169,0.0,0.356,0.535,103.145,290160.0,,
5438972,48834,0,0,0,0,0,0,0,1,0,0,I Am Not a Robot,Marina,4Og5nDOUVu3ZrYQP4Ungyg,4Og5nDOUVu3ZrYQP4Ungyg,False,0.606,0.636,2.0,-4.559,1.0,0.0278,0.57,1.65e-06,0.0944,0.452,120.04,214427.0,,
134527348,47403,0,0,0,0,0,0,0,0,0,1,Wagga,Møme,2oELLouPeExAyrZMhMOjb0,2oELLouPeExAyrZMhMOjb0,False,0.772,0.697,4.0,-7.097,0.0,0.0355,0.156,0.812,0.282,0.228,109.004,274920.0,,
953608,17549,0,0,1,0,0,0,0,0,0,0,Billy Brown,MIKA,0aNIe4Uy2Iym0XMnxHfmfV,0aNIe4Uy2Iym0XMnxHfmfV,False,0.672,0.44,7.0,-7.889,1.0,0.0454,0.551,2.25e-05,0.204,0.621,122.012,194533.0,,
71645388,50871,0,0,0,0,0,1,0,0,0,0,Birthday,Katy Perry,2xLOMHjkOK8nzxJ4r6yOKR,2xLOMHjkOK8nzxJ4r6yOKR,False,0.719,0.674,11.0,-5.122,1.0,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,215042.0,,
117388036,55646,0,0,0,0,0,0,0,0,0,1,About You,Xxyyxx,0hIoMybq3v9K2ByrFCwjRu,0hIoMybq3v9K2ByrFCwjRu,False,0.381,0.0794,6.0,-11.567,0.0,0.0384,0.609,0.208,0.111,0.0373,96.417,247771.0,,
698955462,4631,1,0,0,0,0,0,0,0,0,0,Call Me,Walshy Fire,4kHoRAc9Ilg83GEh5lJ6EL,4kHoRAc9Ilg83GEh5lJ6EL,False,0.646,0.515,0.0,-6.874,0.0,0.139,0.49,0.00352,0.0822,0.66,102.064,183300.0,,
4685337,39077,0,0,0,0,1,0,0,0,0,0,Como Nossos Pais,Belchior,7K1iDKwzxAHgjIxTV38V2q,7K1iDKwzxAHgjIxTV38V2q,False,0.542,0.571,9.0,-5.76,1.0,0.0434,0.691,0.0,0.0945,0.482,95.094,279653.0,,
532077,39993,0,0,0,1,0,0,0,0,0,0,Give It Up,Kc & The Sunshine Band,3yDhZq8f17SmumVmEyCaRN,3yDhZq8f17SmumVmEyCaRN,False,0.862,0.624,3.0,-11.63,1.0,0.0565,0.0192,0.000153,0.0465,0.882,124.896,254240.0,,
84097681,40693,0,0,0,0,0,0,1,0,0,0,Spotless Mind,Jhené Aiko,3F2Fp02Tqe5JNDjnLwQXt8,3F2Fp02Tqe5JNDjnLwQXt8,False,0.473,0.455,9.0,-8.774,1.0,0.0339,0.201,0.15,0.142,0.33,82.717,268973.0,,
631776692,79,0,0,0,0,1,0,0,0,0,0,Sleeping Pills,Kidswaste,6UXFRIjG9OSEmGtz76Atsf,6UXFRIjG9OSEmGtz76Atsf,False,0.736,0.69,7.0,-8.928,0.0,0.036,0.153,0.0195,0.129,0.212,118.995,231938.0,,
865463592,52785,0,0,0,0,0,0,0,1,0,0,ÉTINCELLES,Sneazzy,7s4w35bbNzcuq6fXDNHYCu,7s4w35bbNzcuq6fXDNHYCu,False,0.645,0.603,8.0,-6.643,1.0,0.35,0.141,0.0,0.163,0.436,125.834,248627.0,,
66201356,41143,0,0,0,1,0,0,0,0,0,0,Home,Gabrielle Aplin,3X01VeoR0GckfiXlFRrJmF,3X01VeoR0GckfiXlFRrJmF,False,0.425,0.273,11.0,-10.712,0.0,0.0355,0.745,0.0,0.093,0.365,137.994,247002.0,,
564572902,9320,0,1,0,0,0,0,0,0,0,0,Broke,Samm Henshaw,1JqcZQCnxjDOfZZwQidb1H,1JqcZQCnxjDOfZZwQidb1H,False,0.751,0.684,1.0,-4.325,1.0,0.303,0.433,5.92e-06,0.18,0.864,89.984,207722.0,,
13291264,15864,0,0,0,0,0,0,0,0,1,0,Why I Love You,JAY-Z,4lLmG1fatRUgnRz0Ol0WUi,4lLmG1fatRUgnRz0Ol0WUi,True,0.48,0.808,5.0,-4.133,1.0,0.0423,0.0259,0.0,0.269,0.37,123.387,201373.0,,
117725782,45177,0,0,0,0,0,0,0,0,1,0,Fairytale,Harry Gregson-Williams,1e3hPMCGrwPXYZ1DQhsiCE,1e3hPMCGrwPXYZ1DQhsiCE,False,0.0877,0.163,8.0,-18.769,1.0,0.0362,0.722,0.501,0.463,0.103,83.13,86693.0,,
4109206,58639,1,0,0,0,0,0,0,0,0,0,Tu veux mon zizi,Francky Vincent,1ImRLQGYsmrn3NaiKvO6pt,1ImRLQGYsmrn3NaiKvO6pt,True,0.887,0.889,9.0,-5.735,1.0,0.0813,0.101,9.06e-05,0.0493,0.934,122.011,197833.0,,
4967941,27405,0,0,0,1,0,0,0,0,0,0,Crocodile Rock,Elton John,6WCeFNVAXUtNczb7lqLiZU,6WCeFNVAXUtNczb7lqLiZU,False,0.621,0.8,4.0,-7.284,0.0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440.0,,
580612662,31289,0,0,0,0,1,0,0,0,0,0,Zij Weet Het ,Tino Martin,0rwf08N6Fm5K57S7e7FJty,0rwf08N6Fm5K57S7e7FJty,False,0.691,0.55,2.0,-8.318,0.0,0.0272,0.15,0.0,0.461,0.338,94.996,241584.0,,
796285232,62146,0,0,0,0,0,0,0,0,0,1,CHAMPION,Bishop Briggs,14oFxKTXuTpYgKe2vy0Cih,14oFxKTXuTpYgKe2vy0Cih,False,0.612,0.701,8.0,-3.615,0.0,0.0339,0.0148,5.82e-06,0.186,0.354,97.971,173120.0,,
93218932,21530,0,0,0,0,0,0,0,0,0,1,Denken Sie groß,Deichkind,5b44IIBre0xAgV4CjACOCN,5b44IIBre0xAgV4CjACOCN,False,0.789,0.831,1.0,-5.438,1.0,0.0696,0.0411,0.0,0.0428,0.786,98.998,242360.0,,
480769132,5399,0,0,0,0,0,0,0,0,1,0,Flight 22,Kali Uchis,3iv26BUAWSn83q8rhGKPE8,3iv26BUAWSn83q8rhGKPE8,False,0.635,0.646,10.0,-5.246,1.0,0.0462,0.415,0.00055,0.42,0.344,117.956,216983.0,,
66650940,52527,0,0,0,0,0,1,0,0,0,0,Line Of Fire,Junip,1t6zwEOPQUz9QIjlwZ5UGF,1t6zwEOPQUz9QIjlwZ5UGF,False,0.484,0.75,2.0,-8.033,1.0,0.0417,0.472,0.523,0.111,0.284,90.377,339293.0,,
8010546,36246,0,0,0,0,0,0,0,0,1,0,Promise This,Cheryl,0JkXXPqPwK0cBINS4eBj8B,0JkXXPqPwK0cBINS4eBj8B,False,0.622,0.864,0.0,-5.717,0.0,0.0403,3.61e-05,3.59e-06,0.165,0.811,150.054,202827.0,,
13340975,47829,0,0,1,0,0,0,0,0,0,0,Mentirosa,Elefante,2AW8HXB5U4QA0ZmApbRM0B,2AW8HXB5U4QA0ZmApbRM0B,False,0.669,0.914,1.0,-3.834,0.0,0.107,0.0312,8.92e-05,0.0483,0.855,97.021,244760.0,,
128908630,14322,1,0,0,0,0,0,0,0,0,0,The Galway Girl,Sharon Shannon,0XhdRWx2LT4OIAy8e36TYE,0XhdRWx2LT4OIAy8e36TYE,False,0.537,0.816,2.0,-4.883,1.0,0.0339,0.308,0.0,0.173,0.913,84.409,181813.0,,
123846830,11995,0,0,0,0,0,0,0,1,0,0,True Colors,ZEDD,71qR03VPn762lG8esdRmkR,71qR03VPn762lG8esdRmkR,False,0.568,0.794,2.0,-3.317,0.0,0.0371,0.398,3.95e-05,0.104,0.489,126.023,224867.0,,
475673362,38041,1,0,0,0,0,0,0,0,0,0,Mariah,Koomz,4JtnCcGeORUKbbWBKOFkOp,4JtnCcGeORUKbbWBKOFkOp,False,0.749,0.414,2.0,-9.604,0.0,0.161,0.621,0.0,0.106,0.721,93.067,206983.0,,
6278217,36131,0,1,0,0,0,0,0,0,0,0,Critical Acclaim,Avenged Sevenfold,4VymMhILk4DSwghPkLUPVS,4VymMhILk4DSwghPkLUPVS,True,0.499,0.966,7.0,-4.679,1.0,0.11,0.000329,6.1e-05,0.151,0.215,138.042,315173.0,,
141939675,19482,0,0,0,1,0,0,0,0,0,0,No Running From Me,Toulouse,6jYHyOrSRGGLh3mI13sZ2J,6jYHyOrSRGGLh3mI13sZ2J,False,0.75,0.662,1.0,-5.599,1.0,0.0349,0.0127,0.00123,0.0769,0.935,109.94,191987.0,,
705139982,22320,0,0,0,0,0,0,0,0,0,1,Summer Days  ,Martin Garrix,7Feaw9WAEREY0DUOSXJLOM,7Feaw9WAEREY0DUOSXJLOM,True,0.661,0.723,5.0,-6.976,0.0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805.0,,
100068942,14192,0,0,0,0,1,0,0,0,0,0,Cool,Alesso,2ToIksTPpJ4csKPEOdUEyM,2ToIksTPpJ4csKPEOdUEyM,False,0.537,0.848,6.0,-2.431,0.0,0.0313,0.0365,0.0,0.423,0.498,128.023,221400.0,,
1575415,20164,0,0,0,0,0,1,0,0,0,0,Wind It Up,Gwen Stefani,1GeECVH4Msg1zLm8DExkbH,1GeECVH4Msg1zLm8DExkbH,False,0.961,0.9,8.0,-6.874,1.0,0.0678,0.309,0.000199,0.354,0.95,120.006,189587.0,,
112036798,62050,0,0,0,0,1,0,0,0,0,0,Lazy Bones,Desmond And The Tutus,6jSWlqajZ2vLuPXyP0Tn4D,6jSWlqajZ2vLuPXyP0Tn4D,False,0.686,0.921,10.0,-3.286,1.0,0.0445,0.0222,0.0,0.223,0.92,118.025,233387.0,,
347015871,17829,0,0,0,0,0,0,1,0,0,0,Moonlight on the River,Mac Demarco,2fhOljbX79loRcdl47SFye,2fhOljbX79loRcdl47SFye,False,0.662,0.478,9.0,-8.631,1.0,0.0451,0.252,0.833,0.216,0.43,139.98,422613.0,,
385067991,50982,0,0,0,0,0,0,0,1,0,0,Sanji,Haristone,7utOPuj22VVQtCi6k5Z1x6,7utOPuj22VVQtCi6k5Z1x6,True,0.666,0.66,0.0,-5.461,0.0,0.281,0.164,0.0,0.137,0.391,90.41,187528.0,,
118042978,1068,0,0,0,0,0,1,0,0,0,0,What Is Love,90s Dance Music,3DOVrDbSO0GwyCIw4ahRom,3DOVrDbSO0GwyCIw4ahRom,False,0.646,0.526,2.0,-14.168,0.0,0.0285,0.00218,4.78e-06,0.44,0.784,123.877,236585.0,,
77263039,42341,0,0,1,0,0,0,0,0,0,0,Girls Chase Boys,Ingrid Michaelson,3tInTDUq8wdIMw5ftohmqJ,3tInTDUq8wdIMw5ftohmqJ,False,0.518,0.828,8.0,-5.725,1.0,0.04,0.03,1.33e-05,0.0456,0.69,84.835,221413.0,,
138809259,42283,0,0,0,1,0,0,0,0,0,0,Love You,Roy Woods,4CluZnxfygZoo4OwFm0xUd,4CluZnxfygZoo4OwFm0xUd,True,0.541,0.399,11.0,-10.414,1.0,0.131,0.723,6.02e-05,0.111,0.392,203.893,197721.0,,
873336542,60196,0,0,0,0,1,0,0,0,0,0,Dedicated,Nea,49qTk1mtH5egKmtxQwwdkG,49qTk1mtH5egKmtxQwwdkG,False,0.716,0.481,11.0,-8.246,0.0,0.0742,0.58,1.17e-06,0.356,0.411,85.978,182605.0,,
62082980,44294,0,1,0,0,0,0,0,0,0,0,New Day,Alicia Keys,2rMreweJkDadtWMOEv1w67,2rMreweJkDadtWMOEv1w67,False,0.493,0.81,2.0,-6.026,0.0,0.237,0.0166,0.000114,0.122,0.422,193.592,242693.0,,
17561485,30842,1,0,0,0,0,0,0,0,0,0,Let's Go ,Calvin Harris,4wkQmYpAaMe41Rc3sYZ7Vz,4wkQmYpAaMe41Rc3sYZ7Vz,False,0.71,0.882,4.0,-2.932,0.0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800.0,,
14047377,53830,0,0,0,0,0,0,0,1,0,0,Big Fat ,Tonic,0QIs79l22D9HdjyhI3ZIp8,0QIs79l22D9HdjyhI3ZIp8,False,0.848,0.804,8.0,-3.549,1.0,0.17,0.0641,0.738,0.0495,0.656,128.016,219899.0,,
678369,31243,0,0,0,0,0,0,0,1,0,0,Live to Tell,Madonna,095MMFhB9qxPx2VsmvjnUs,095MMFhB9qxPx2VsmvjnUs,False,0.652,0.521,2.0,-6.752,0.0,0.0256,0.263,0.0011,0.107,0.235,109.943,351920.0,,
550544,27653,1,0,0,0,0,0,0,0,0,0,Like This  ,Kelly Rowland,3sfydNh0QQAdnIAtDVG16H,3sfydNh0QQAdnIAtDVG16H,False,0.676,0.73,1.0,-5.963,1.0,0.267,0.00193,0.0,0.0627,0.489,178.117,215853.0,,
93525938,62403,0,0,0,0,0,0,0,0,1,0,Immortals,Fall Out Boy,3Te8uLyit6X3ncNW8Fp3K2,3Te8uLyit6X3ncNW8Fp3K2,False,0.616,0.868,2.0,-3.606,1.0,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387.0,,
707691522,28820,0,1,0,0,0,0,0,0,0,0,Lose Yourself,FaderX,3qNnTyekCCadoofkNMBOTd,3qNnTyekCCadoofkNMBOTd,False,0.611,0.948,4.0,-6.3,0.0,0.0561,0.0114,0.397,0.0943,0.119,127.03,184865.0,,
378280951,6466,1,0,0,0,0,0,0,0,0,0,Fuck Authority,Pennywise,3Id64dLhfH7z0mmcylxuNp,3Id64dLhfH7z0mmcylxuNp,True,0.45,0.937,5.0,-2.819,0.0,0.0504,0.000887,0.00457,0.379,0.791,101.922,196120.0,,
292063,43248,0,0,0,1,0,0,0,0,0,0,My only love ,Bob Sinclar,4VJsBxqe4axxwAjbpLVj71,4VJsBxqe4axxwAjbpLVj71,False,0.86,0.765,1.0,-5.079,0.0,0.0699,0.0104,0.000552,0.0761,0.945,122.919,273810.0,,
461883902,8575,0,0,0,0,0,0,0,0,1,0,Even If It Breaks Your Heart,Eli Young Band,0Nu9WA8kEbBWEsay2s8Q0U,0Nu9WA8kEbBWEsay2s8Q0U,False,0.495,0.527,0.0,-4.742,1.0,0.0351,0.000159,0.0163,0.1,0.574,208.067,220520.0,,
137893689,51805,0,0,0,1,0,0,0,0,0,0,Unstoppable,Camila Mora,08YcoCFlChzA700Yix4exH,08YcoCFlChzA700Yix4exH,False,0.599,0.51,5.0,-11.241,1.0,0.0527,0.0604,5.59e-05,0.116,0.417,121.115,256285.0,,
2238142,25427,0,1,0,0,0,0,0,0,0,0,Country Grammar ,Nelly,3wMUvT6eIw2L5cZFG1yH9j,3wMUvT6eIw2L5cZFG1yH9j,True,0.865,0.664,2.0,-6.822,1.0,0.108,0.00689,0.0,0.142,0.565,162.831,287000.0,,
7721762,25225,0,1,0,0,0,0,0,0,0,0,Pray,Tina Cousins,08dwjxsGfZIqlyuYmuhiHt,08dwjxsGfZIqlyuYmuhiHt,False,0.682,0.94,11.0,-7.114,1.0,0.0368,0.192,0.000114,0.108,0.432,129.99,236667.0,,
438893652,54283,0,0,0,0,1,0,0,0,0,0,bellyache,Billie Eilish,51NFxnQvaosfDDutk0tams,51NFxnQvaosfDDutk0tams,False,0.695,0.573,4.0,-8.597,0.0,0.106,0.46,0.0734,0.482,0.408,99.939,179172.0,,
596747022,31641,0,0,0,0,1,0,0,0,0,0,A Million Miles from Silence,Arnold Kasar,7yk0wyiQ4A4RBbTGsOQiMI,7yk0wyiQ4A4RBbTGsOQiMI,False,0.272,0.179,1.0,-18.774,0.0,0.0385,0.798,0.881,0.0901,0.0655,123.912,246413.0,,
661991542,25877,0,0,0,0,0,0,0,0,1,0,Temptation,Delilah Montagu,5qROKxDHhuynuYwTJZqXU9,5qROKxDHhuynuYwTJZqXU9,False,0.453,0.228,7.0,-7.488,1.0,0.0371,0.947,0.0,0.0811,0.44,80.022,218090.0,,
1085728,42332,0,0,0,0,1,0,0,0,0,0,Larsen,Zazie,7e7i9vFIGKhYWbPQG3TjlF,7e7i9vFIGKhYWbPQG3TjlF,False,0.596,0.839,1.0,-7.778,0.0,0.0442,0.0402,0.00125,0.126,0.551,90.552,262400.0,,
3092309,52829,0,1,0,0,0,0,0,0,0,0,We Don't Care,Audio Bullys,5rDFRvwao7MFzuhrBTkWMQ,5rDFRvwao7MFzuhrBTkWMQ,True,0.733,0.848,5.0,-6.489,0.0,0.0597,0.00112,0.00142,0.0882,0.658,124.066,210800.0,,
11225077,44238,0,0,0,0,0,0,0,1,0,0,Dirty Dancer,Enrique Iglesias,1XS0Gyb2YyUgoxa8O67emr,1XS0Gyb2YyUgoxa8O67emr,False,0.662,0.942,3.0,-3.631,0.0,0.072,0.00854,0.0,0.117,0.787,133.03,214760.0,,
762031092,5764,0,0,0,0,0,0,0,1,0,0,Feel So ,Zeds dead,4TFDeBqHM6jvbqAi2DAtlv,4TFDeBqHM6jvbqAi2DAtlv,True,0.653,0.758,4.0,-8.666,0.0,0.0388,0.00148,0.0438,0.254,0.0874,123.991,195540.0,,
1914770,51165,0,0,0,1,0,0,0,0,0,0,How Could I Help But Love You,Aaron Neville,3WV2J8cHk1rLiuq28ZflRT,3WV2J8cHk1rLiuq28ZflRT,False,0.565,0.429,2.0,-8.593,0.0,0.0502,0.685,7.46e-06,0.165,0.558,69.336,193250.0,,
448959982,13008,0,0,0,0,0,0,0,1,0,0,Stuck In Orbit ,What So Not,2vLC8vzj3iq2XTIGAYjy1Z,2vLC8vzj3iq2XTIGAYjy1Z,False,0.603,0.573,9.0,-10.826,1.0,0.0307,0.00286,0.00363,0.0574,0.223,121.98,378738.0,,
2231830,53010,0,0,0,0,1,0,0,0,0,0,Oh! ,Obie Trice,0e1R0j39dCh1DoZmrnq2Ia,0e1R0j39dCh1DoZmrnq2Ia,True,0.734,0.858,10.0,-3.581,0.0,0.0752,0.0201,0.0,0.0818,0.64,91.998,270653.0,,
3358383,30932,0,0,0,0,0,0,0,1,0,0,Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,2OyaNAq8BcGstyzueloqpE,2OyaNAq8BcGstyzueloqpE,False,0.516,0.73,7.0,-7.136,1.0,0.0494,0.344,0.0,0.425,0.907,115.126,198693.0,,
71432811,43534,0,0,0,0,0,0,1,0,0,0,Always Hate Me,James Blunt,72BgLwPFFHlPmqVsJwVl0R,72BgLwPFFHlPmqVsJwVl0R,False,0.75,0.524,5.0,-6.999,1.0,0.0311,0.546,1.35e-06,0.0935,0.392,125.022,217000.0,,
847609,3190,0,0,0,0,0,1,0,0,0,0,Self-Esteem,The Offspring,1FkoVC85Ds3mFoK0fVqEqP,1FkoVC85Ds3mFoK0fVqEqP,False,0.488,0.862,0.0,-7.595,1.0,0.0476,0.0204,0.0,0.359,0.706,104.56,257827.0,,
476332152,37281,0,0,0,1,0,0,0,0,0,0,LOCO ,Nervo,5Ctc81q9J2u43rnqLUz3HN,5Ctc81q9J2u43rnqLUz3HN,False,0.65,0.976,1.0,-2.444,0.0,0.0439,0.0418,0.00396,0.188,0.732,127.982,165000.0,,
139881497,29181,1,0,0,0,0,0,0,0,0,0,way it goes,Hippo Campus,6CES1554HcWMIVroJfmmBm,6CES1554HcWMIVroJfmmBm,True,0.542,0.906,9.0,-4.213,1.0,0.0491,0.021,0.00043,0.377,0.515,120.014,245456.0,,
24203771,18320,0,0,0,0,0,0,0,1,0,0,Nightshift,Commodores,23IK8TF2MSiLnuEjaYPfVV,23IK8TF2MSiLnuEjaYPfVV,False,0.727,0.559,8.0,-10.194,1.0,0.0392,0.62,0.0114,0.0629,0.393,105.06,306560.0,,
76278115,21160,0,0,0,0,0,1,0,0,0,0,Prince Ali ,Richard Darbois,6WkYKtfEuQEYphUUzigFBa,6WkYKtfEuQEYphUUzigFBa,False,0.507,0.465,10.0,-14.101,0.0,0.103,0.742,0.0,0.227,0.604,102.927,171067.0,,
124218492,60884,0,0,0,0,0,1,0,0,0,0,Bando,Kalash,6hYHqsdIX40eXwNZ1qOkw4,6hYHqsdIX40eXwNZ1qOkw4,False,0.879,0.646,3.0,-5.685,0.0,0.0579,0.164,0.0,0.142,0.439,118.043,262613.0,,
6524407,34513,0,0,0,0,1,0,0,0,0,0,Dream Is Collapsing,Hans Zimmer,5xKVYMxOHB2XRLCUafFrz6,5xKVYMxOHB2XRLCUafFrz6,False,0.518,0.434,8.0,-12.232,1.0,0.0314,0.0708,0.748,0.421,0.0991,126.02,143800.0,,
379678501,45214,0,0,0,1,0,0,0,0,0,0,Waterman 2017,Olav Basoski,1d2gFz0ihyBc72sOD8WgnA,1d2gFz0ihyBc72sOD8WgnA,False,0.62,0.836,7.0,-7.533,1.0,0.0707,0.00555,0.91,0.041,0.36,125.106,201600.0,,
503355442,32232,0,1,0,0,0,0,0,0,0,0,So Fine ,Avelino,0sTgHAn5mxtQXeb1BsLSKC,0sTgHAn5mxtQXeb1BsLSKC,True,0.796,0.623,7.0,-3.156,1.0,0.148,0.0276,0.0,0.217,0.26,80.036,201750.0,,
384071271,59669,0,0,0,0,1,0,0,0,0,0,We Don't Deserve Love,Arcade Fire,0BP2o4rGe7nkQea1JOWMbl,0BP2o4rGe7nkQea1JOWMbl,False,0.492,0.628,0.0,-7.359,1.0,0.0283,0.117,0.0115,0.135,0.151,87.899,389080.0,,
653352352,36389,0,0,1,0,0,0,0,0,0,0,Fire,Black Pumas,4j5x8nURU1SNMFvVxcJj65,4j5x8nURU1SNMFvVxcJj65,False,0.713,0.838,9.0,-7.872,0.0,0.0545,0.0863,0.00658,0.349,0.839,95.963,246120.0,,
375553311,17265,0,0,0,0,0,1,0,0,0,0,First Time ,Kygo,2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,False,0.633,0.592,0.0,-7.245,0.0,0.112,0.197,0.0,0.099,0.679,90.066,193511.0,,
6058092,35814,0,0,0,0,0,0,0,0,1,0,Pavane,Gabriel Fauré,2mNQl3DEWtkrwKllwYpxi0,2mNQl3DEWtkrwKllwYpxi0,False,0.392,0.0152,6.0,-30.684,0.0,0.0424,0.996,0.885,0.081,0.12,74.963,359464.0,,
629392132,40323,0,0,0,0,0,0,0,1,0,0,Position To Win,Migos,75VRabO3e7Twgd7mSoPdbF,75VRabO3e7Twgd7mSoPdbF,False,0.716,0.88,10.0,-4.632,0.0,0.265,0.193,0.0,0.432,0.66,166.126,185023.0,,
79606770,4155,0,0,0,0,0,1,0,0,0,0,Gold Skies,Sander van doorn,5vQIaNoKsT4xkG1j2KFBFs,5vQIaNoKsT4xkG1j2KFBFs,False,0.559,0.815,9.0,-6.325,0.0,0.0445,0.00363,0.0719,0.668,0.209,128.001,328213.0,,
26608041,13666,1,0,0,0,0,0,0,0,0,0,Oh My God,Kaiser Chiefs,057IenQSxQmNEfESF1jsDn,057IenQSxQmNEfESF1jsDn,False,0.367,0.938,7.0,-4.643,1.0,0.0464,0.0052,5.18e-06,0.428,0.556,177.916,214880.0,,
